Player,Team,Current Season,Actual Salary %,Predicted Salary %,Raw Salary,Predicted Salary,Salary Cap,Difference,Actual Minutes
Taylor Washington,NSH,2024,1.0913490914527328,3.571938492534005,89716,293636.5974058816,8220651,-2.4805894010812723,858.0
Héctor Jiménez,ATX,2024,1.0913490914527328,4.233584595034229,89716,348028.2143475273,8220651,-3.142235503581496,664.0
Preston Judd,SJE,2024,1.0913490914527328,3.30738242992555,89716,271888.366799499,8220651,-2.216033338472817,858.0
Levonte Johnson,VAN,2024,1.0913490914527328,4.304933159251077,89716,353893.5308053053,8220651,-3.2135840677983447,800.0
Brent Kallman,NSH,2024,1.0913490914527328,6.453317305882132,89716,530504.6936391726,8220651,-5.3619682144294,631.0
Bernard Kamungo,FCD,2024,1.0913490914527328,3.403570670405215,89716,279795.666352373,8220651,-2.3122215789524825,1525.0
John Klein,STL,2024,1.0913490914527328,2.7272184851344026,89716,224195.1136703861,8220651,-1.6358693936816695,630.0
Noah Cobb,ATL,2024,1.0913490914527328,2.0764530488023896,89716,170697.95832090412,8220651,-0.9851039573496568,1546.0
Lucas Bartlett,DCU,2024,1.0913490914527328,6.629827722038086,89716,545014.998930001,8220651,-5.538478630585353,3150.0
Yamil Asad,CIN,2024,1.0913490914527328,8.659851463296757,89716,711896.1659160195,8220651,-7.568502371844024,975.0
Tsiki Ntsabeleng,FCD,2024,1.0913490914527328,5.818555283382342,89716,478323.12308892334,8220651,-4.72720619192961,1226.0
Jack Lynn,ORL,2024,1.0913490914527328,4.002035597731896,89716,328993.3793853031,8220651,-2.910686506279164,322.0
Noel Buck,NER,2024,1.0913490914527328,2.685371147088248,89716,220754.99005682155,8220651,-1.5940220556355154,605.0
Tani Oluwaseyi,MIN,2024,1.0913490914527328,8.11251395381245,89716,666901.4594692226,8220651,-7.021164862359717,1262.0
Luca Orellano,CIN,2024,1.0913490914527328,9.485820635447872,89716,779796.2089261519,8220651,-8.39447154399514,2905.0
Ryan Sailor,MIA,2024,1.0913490914527328,4.1022102664501245,89716,337228.38929103484,8220651,-3.010861174997392,390.0
Amar Sejdić,NSH,2024,1.0913490914527328,5.813900299552563,89716,477940.4531141708,8220651,-4.72255120809983,404.0
Emeka Eneli,RSL,2024,1.0913490914527328,5.994425034215759,89716,492780.7615195081,8220651,-4.903075942763026,3032.0
Eric Miller,POR,2024,1.0913490914527328,3.138661915770913,89716,258018.4421654407,8220651,-2.04731282431818,1196.0
Gerardo Valenzuela,CIN,2024,0.8685565169960383,2.581097047692098,71401,212182.98026207092,8220651,-1.7125405306960595,1140.0
Jordan Adebayo-Smith,MIN,2024,0.8685565169960383,1.988737987941693,71401,163487.20929310867,8220651,-1.120181470945655,329.0
Carlos Harvey,MIN,2024,0.8685565169960383,3.566532486388948,71401,293192.18850765785,8220651,-2.697975969392909,1188.0
Yannick Bright,MIA,2024,0.8685565169960383,2.890285608389641,71401,237600.29276893908,8220651,-2.0217290913936026,1624.0
Akil Watts,STL,2024,0.9013398087329094,1.6173788031518637,74096,132959.0667550917,8220651,-0.7160389944189542,1124.0
Tyrese Spicer,TOR,2024,0.8685565169960383,2.2165097525328177,71401,182211.53113668665,8220651,-1.3479532355367794,1204.0
Peyton Miller,NER,2024,0.8685565169960383,1.362861447579621,71401,112036.0832190686,8220651,-0.4943049305835827,743.0
David Ruiz,MIA,2024,0.8685565169960383,2.2690575374057307,71401,186531.3011393196,8220651,-1.4005010204096924,1297.0
Jacob Murrell,DCU,2024,0.8685565169960383,2.5850577147375424,71401,212508.5728771489,8220651,-1.716501197741504,1113.0
Malachi Jones,NYC,2024,0.8685565169960383,3.6235213020256407,71401,297877.0401501839,8220651,-2.7549647850296024,579.0
Hosei Kijima,STL,2024,0.8685565169960383,2.958532485681041,71401,243210.63036946335,8220651,-2.0899759686850032,927.0
Daniel Munie,SJE,2024,0.8685565169960383,2.3408975862608945,71401,192437.0208339321,8220651,-1.4723410692648562,1261.0
Nicksoen Gomis,TOR,2024,0.8685565169960383,2.721028976149869,71401,223686.295738154,8220651,-1.8524724591538304,2274.0
Forster Ajago,NSH,2024,0.8685565169960383,5.408666386216883,71401,444627.587365202,8220651,-4.540109869220844,469.0
Leo Afonso,MIA,2024,0.8685565169960383,6.252995977571577,71401,514036.9763601976,8220651,-5.384439460575539,326.0
Tyger Smalls,CLT,2024,0.8685565169960383,5.411418478502469,71401,444853.827267198,8220651,-4.54286196150643,322.0
Ajani Fortune,ATL,2024,0.8685565169960383,3.4029950668049214,71401,279748.34798924945,8220651,-2.534438549808883,1525.0
Andrew Privett,CLT,2024,0.8685565169960383,4.371522666151814,71401,359367.62177023577,8220651,-3.502966149155776,3044.0
Patrick Agyemang,CLT,2024,0.8685565169960383,11.339391242998827,71401,932171.7796114956,8220651,-10.47083472600279,2070.0
Logan Farrington,FCD,2024,0.8685565169960383,2.6163085536840773,71401,215077.5952815156,8220651,-1.747752036688039,1455.0
Alenis Vargas,SKC,2024,0.8685565169960383,3.834892901161177,71401,315253.1616282353,8220651,-2.966336384165139,736.0
Jayden Reid,STL,2024,0.8685565169960383,1.3759971360948409,71401,113115.92232835192,8220651,-0.5074406190988026,846.0
Garrison Tubbs,DCU,2024,0.8685565169960383,2.0520871951167057,71401,168694.92652623344,8220651,-1.1835306781206674,655.0
Stephen Afrifa,SKC,2024,0.8685565169960383,3.942956778620916,71401,324136.7158512681,8220651,-3.0744002616248776,914.0
Roman Bürki,STL,2024,18.55084226297893,5.731467658355426,1525000,471163.9533712719,8220651,12.819374604623505,
Pedro Gallese,ORL,2024,9.731589383857798,5.728865776134234,800000,470950.0617144367,8220651,4.002723607723564,
Andre Blake,PHI,2024,9.731589383857798,4.52945099893358,800000,372350.3588383433,8220651,5.202138384924218,
Zack Steffen,COL,2024,10.948038056840025,4.196040592095475,900000,344941.8528945026,8220651,6.75199746474455,
Yohei Takaoka,VAN,2024,8.174535082440551,4.149203197875406,672000,341091.5141781765,8220651,4.025331884565145,
Sean Johnson,TOR,2024,5.182545761886741,4.579745707216893,426039,376484.9112777826,8220651,0.6028000546698484,
Steve Clark,HOU,2024,7.602804206138905,10.574349865805573,625000,869280.3979868443,8220651,-2.971545659666666,
Joe Willis,NSH,2024,7.298692037893349,5.126907518660249,600000,421465.1742018189,8220651,2.1717845192331,
Tim Melia,SKC,2024,7.602804206138905,8.388479826974631,625000,689587.6507809884,8220651,-0.7856756208357263,
Maxime Crépeau,POR,2024,6.751290135051348,5.123795107730092,555000,421209.3137615649,8220651,1.627495027321256,
Brad Guzan,ATL,2024,7.298692037893349,13.70056799216543,600000,1126275.8796536273,8220651,-6.401875954272081,
Stefan Frei,SEA,2024,7.298692037893349,7.554510654144926,600000,621029.9556350714,8220651,-0.2558186162515774,
Kristijan Kahlina,CLT,2024,6.690467701402236,6.47577860743572,550000,532351.1588499505,8220651,0.2146890939665162,
Carlos Coronel,NYRB,2024,6.0822433649111245,3.8037381075715406,500000,312692.03477746097,8220651,2.278505257339584,
Dayne St. Clair,MIN,2024,5.595663895718235,3.7443321559097273,460000,307808.47881811456,8220651,1.8513317398085076,
Brad Stuver,ATX,2024,5.583499408988412,6.086355812865209,459000,500338.069993862,8220651,-0.5028564038767973,
Roman Celentano,CIN,2024,4.865794691928899,2.5706513139247367,400000,211324.272944667,8220651,2.2951433780041626,
Aljaž Ivačič,NER,2024,4.683327390981566,4.274907355573343,385000,351425.2142750136,8220651,0.4084200354082226,
Tyler Miller,DCU,2024,5.169906860174455,3.5303371253611404,425000,290216.69419937185,8220651,1.639569734813315,
Daniel,SJE,2024,5.169906860174455,3.826804748609474,425000,314588.2628346122,8220651,1.3431021115649813,
Drake Callender,MIA,2024,4.257473039543949,3.484039260100648,349992,286410.70827585657,8220651,0.7734337794433004,
Maarten Paes,FCD,2024,3.953458187192231,3.906799216645778,325000,321164.32887118333,8220651,0.0466589705464528,
William Yarbrough,SJE,2024,4.683327390981566,4.324583686819175,385000,355508.9320963374,8220651,0.3587437041623902,
Hugo Lloris,LAFC,2024,4.257570355437787,7.959194308505301,350000,654297.5865140841,8220651,-3.7016239530675135,
Zac MacMath,RSL,2024,4.257570355437787,6.064633834043803,350000,498552.3819246602,8220651,-1.807063478606016,
Ryan Meara,NYRB,2024,3.576359098567741,3.62948654808588,294000,298367.42221008736,8220651,-0.0531274495181386,
John McCarthy,LAG,2024,3.345233850701118,4.326877353695126,275000,355697.4864453119,8220651,-0.9816435029940084,
Matt Freese,NYC,2024,3.0411216824555622,4.64130558589304,250000,381545.534059772,8220651,-1.6001839034374776,
Chris Brady,CHI,2024,2.737009514210006,3.431613683196317,225000,282100.9845638149,8220651,-0.6946041689863107,
John Pulskamp,SKC,2024,2.4328973459644496,2.3019670777520087,200000,189236.67959689128,8220651,0.1309302682124409,
Alex Bono,DCU,2024,2.4328973459644496,4.359203680851935,200000,358354.9209819914,8220651,-1.9263063348874847,
Clint Irwin,MIN,2024,2.311252478666227,3.326577505616744,190000,273466.3269812579,8220651,-1.0153250269505167,
Patrick Schulte,CLB,2024,1.5205608412277811,2.7435528446317763,125000,225537.90435775052,8220651,-1.2229920034039952,
Jonathan Sirois,MTL,2024,1.6422057085260036,3.492691197215032,135000,287121.9538307695,8220651,-1.8504854886890283,
Andrew Thomas,SEA,2024,1.8246730094733368,2.9221637925541377,150000,240220.88703423963,8220651,-1.097490783080801,
James Pantemis,POR,2024,1.5205608412277811,3.522022897706197,125000,289533.2105605135,8220651,-2.001462056478416,
Gavin Beavers,RSL,2024,1.4597384075786697,1.9504579500958736,120000,160340.34097913594,8220651,-0.4907195425172039,
Oliver Semmle,PHI,2024,1.0913490914527328,3.5427344237585743,89716,291235.8328340535,8220651,-2.4513853323058417,
Andrew Rick,PHI,2024,0.8685565169960383,1.9903709253211412,71401,163621.44737612168,8220651,-1.1218144083251032,
Luka Gavran,TOR,2024,0.8685565169960383,2.2879244144427777,71401,188082.28125513435,8220651,-1.4193678974467394,
